Year;CustomerID;CustomerType;Region;ExposureAmount
2010;2064;CORPORATE;INTERNATIONAL; 652 280    
2010;2065;RETAIL;INTERNATIONAL; 425 073    
2010;2066;RETAIL;INTERNATIONAL; 55 192    
2010;2067;CORPORATE;SWEDEN; 266 283    
2010;2068;CORPORATE;SWEDEN; 514 203    
2010;2069;CORPORATE;SWEDEN; 883 434    
2010;2070;RETAIL;SWEDEN; 91 824    
2010;2071;RETAIL;INTERNATIONAL; 205 673    
2010;2072;RETAIL;SWEDEN; 224 575    
2010;2073;RETAIL;SWEDEN; 460 086    
2010;2074;RETAIL;SWEDEN; 63 330    
2010;2075;RETAIL;INTERNATIONAL; 271 350    
2010;2076;CORPORATE;SWEDEN; 901 565    
2010;2077;CORPORATE;SWEDEN; 517 990    
2010;2078;CORPORATE;SWEDEN; 338 265    
2010;2079;CORPORATE;SWEDEN; 260 226    
2010;2080;CORPORATE;SWEDEN; 463 750    
2010;2081;RETAIL;INTERNATIONAL; 235 381    
2010;2082;RETAIL;SWEDEN; 340 896    
2010;2083;CORPORATE;SWEDEN; 526 088    
2010;2084;RETAIL;SWEDEN; 347 627    
2010;2085;CORPORATE;SWEDEN; 638 756    
2010;2086;RETAIL;SWEDEN; 68 817    
2010;2087;RETAIL;SWEDEN; 262 365    
2010;2088;RETAIL;SWEDEN; 251 874    
2010;2089;CORPORATE;SWEDEN; 585 327    
2010;2090;CORPORATE;INTERNATIONAL; 809 543    
2010;2091;RETAIL;SWEDEN; 323 756    
2010;2092;CORPORATE;SWEDEN; 377 282    
2010;2093;CORPORATE;INTERNATIONAL; 251 566    
2010;2094;RETAIL;SWEDEN; 87 369    
2010;2095;RETAIL;SWEDEN; 342 616    
2010;2096;RETAIL;SWEDEN; 203 660    
2010;2097;CORPORATE;SWEDEN; 556 868    
2010;2098;RETAIL;SWEDEN; 117 874    
2010;2099;RETAIL;SWEDEN; 188 226    
2010;2100;RETAIL;SWEDEN; 318 834    
2010;2101;RETAIL;SWEDEN; 22 894    
2010;2102;CORPORATE;SWEDEN; 612 945    
2010;2103;RETAIL;SWEDEN; 158 021    
2010;2104;RETAIL;SWEDEN; 15 090    
2010;2105;CORPORATE;SWEDEN; 537 192    
2010;2106;RETAIL;SWEDEN; 15 209    
2010;2107;CORPORATE;SWEDEN; 521 845    
2010;2108;CORPORATE;SWEDEN; 664 669    
2010;2109;RETAIL;SWEDEN; 415 429    
2010;2110;CORPORATE;SWEDEN; 664 235    
2010;2111;RETAIL;SWEDEN; 270 029    
2010;2112;RETAIL;SWEDEN; 318 390    
2010;2113;CORPORATE;INTERNATIONAL; 577 873    
2010;2114;RETAIL;INTERNATIONAL; 31 400    
2010;2115;CORPORATE;INTERNATIONAL; 938 874    
2010;2116;CORPORATE;INTERNATIONAL; 674 005    
2010;2117;RETAIL;SWEDEN; 17 454    
2010;2118;RETAIL;SWEDEN; 152 479    
2010;2119;CORPORATE;SWEDEN; 231 855    
2010;2120;CORPORATE;SWEDEN; 601 641    
2010;2121;RETAIL;SWEDEN; 292 585    
2010;2122;RETAIL;SWEDEN; 326 133    
2010;2123;CORPORATE;SWEDEN; 623 803    
2010;2124;RETAIL;SWEDEN; 453 301    
2010;2125;RETAIL;INTERNATIONAL; 419 970    
2010;2126;RETAIL;SWEDEN; 241 140    
2010;2127;RETAIL;SWEDEN; 223 214    
2010;2128;RETAIL;INTERNATIONAL; 382 487    
2010;2129;CORPORATE;SWEDEN; 201 536    
2010;2130;RETAIL;SWEDEN; 331 866    
2010;2131;RETAIL;SWEDEN; 231 274    
2010;2132;RETAIL;INTERNATIONAL; 203 511    
2010;2133;CORPORATE;SWEDEN; 348 475    
2010;2134;CORPORATE;SWEDEN; 544 874    
2010;2135;CORPORATE;SWEDEN; 764 467    
2010;2136;CORPORATE;SWEDEN; 435 546    
2010;2137;CORPORATE;INTERNATIONAL; 352 580    
2010;2138;CORPORATE;SWEDEN; 346 591    
2010;2139;RETAIL;SWEDEN; 350 329    
2010;2140;RETAIL;SWEDEN; 227 389    
2010;2141;RETAIL;INTERNATIONAL; 402 020    
2010;2142;CORPORATE;SWEDEN; 626 737    
2010;2143;CORPORATE;SWEDEN; 821 783    
2010;2144;CORPORATE;SWEDEN; 922 246    
2010;2145;CORPORATE;SWEDEN; 867 879    
2010;2146;RETAIL;SWEDEN; 499 270    
2010;2147;CORPORATE;SWEDEN; 655 877    
2010;2148;RETAIL;SWEDEN; 329 333    
2010;2149;CORPORATE;INTERNATIONAL; 951 904    
2010;2150;RETAIL;SWEDEN; 363 803    
2010;2151;RETAIL;SWEDEN; 410 031    
2010;2152;RETAIL;SWEDEN; 495 476    
2010;2153;CORPORATE;SWEDEN; 896 419    
2010;2154;RETAIL;SWEDEN; 138 613    
2010;2155;RETAIL;SWEDEN; 10 217    
2010;2156;RETAIL;SWEDEN; 296 039    
2010;2157;CORPORATE;SWEDEN; 560 240    
2010;2158;RETAIL;SWEDEN; 337 731    
2010;2159;CORPORATE;INTERNATIONAL; 743 234    
2010;2160;CORPORATE;INTERNATIONAL; 689 920    
2010;2161;CORPORATE;INTERNATIONAL; 840 008    
2010;2162;RETAIL;INTERNATIONAL; 234 921    
2010;2163;RETAIL;SWEDEN; 414 151    
2010;2164;RETAIL;SWEDEN; 73 791    
2010;2165;RETAIL;INTERNATIONAL; 372 651    
2010;2166;CORPORATE;SWEDEN; 256 675    
2010;2167;RETAIL;INTERNATIONAL; 479 856    
2010;2168;RETAIL;SWEDEN; 242 026    
2010;2169;RETAIL;INTERNATIONAL; 216 800    
2010;2170;CORPORATE;INTERNATIONAL; 829 197    
2010;2171;CORPORATE;SWEDEN; 550 258    
2010;2172;CORPORATE;SWEDEN; 640 223    
2010;2173;CORPORATE;INTERNATIONAL; 846 772    
2010;2174;CORPORATE;SWEDEN; 833 626    
2010;2175;RETAIL;SWEDEN; 457 277    
2010;2176;CORPORATE;SWEDEN; 444 863    
2010;2177;RETAIL;SWEDEN; 319 901    
2010;2178;CORPORATE;SWEDEN; 203 644    
2010;2179;CORPORATE;INTERNATIONAL; 925 664    
2010;2180;RETAIL;INTERNATIONAL; 77 988    
2010;2181;CORPORATE;SWEDEN; 924 035    
2010;2182;CORPORATE;SWEDEN; 264 918    
2010;2183;RETAIL;SWEDEN; 157 438    
2010;2184;RETAIL;SWEDEN; 196 882    
2010;2185;RETAIL;INTERNATIONAL; 108 062    
2010;2186;RETAIL;SWEDEN; 484 822    
2010;2187;CORPORATE;SWEDEN; 451 419    
2010;2188;RETAIL;INTERNATIONAL; 257 376    
2010;2189;RETAIL;SWEDEN; 487 760    
2010;2190;RETAIL;SWEDEN; 412 757    
2010;2191;CORPORATE;INTERNATIONAL; 808 919    
2010;2192;CORPORATE;SWEDEN; 633 598    
2010;2193;CORPORATE;INTERNATIONAL; 904 901    
2010;2194;CORPORATE;SWEDEN; 787 441    
2010;2195;CORPORATE;INTERNATIONAL; 869 848    
2010;2196;RETAIL;SWEDEN; 191 316    
2010;2197;CORPORATE;SWEDEN; 249 831    
2010;2198;RETAIL;SWEDEN; 193 919    
2010;2199;RETAIL;SWEDEN; 202 170    
2010;2200;CORPORATE;SWEDEN; 966 800    
2010;2201;RETAIL;INTERNATIONAL; 281 928    
2010;2202;CORPORATE;SWEDEN; 602 157    
2010;2203;CORPORATE;INTERNATIONAL; 551 406    
2010;2204;CORPORATE;SWEDEN; 555 055    
2010;2205;CORPORATE;SWEDEN; 374 444    
2011;2206;RETAIL;SWEDEN; 472 156    
2011;2207;RETAIL;INTERNATIONAL; 357 022    
2011;2208;RETAIL;INTERNATIONAL; 210 930    
2011;2209;CORPORATE;SWEDEN; 706 531    
2011;2210;CORPORATE;SWEDEN; 543 545    
2011;2211;RETAIL;INTERNATIONAL; 126 969    
2011;2212;RETAIL;INTERNATIONAL; 203 907    
2011;2213;CORPORATE;SWEDEN; 930 886    
2011;2214;CORPORATE;SWEDEN; 216 093    
2011;2215;RETAIL;SWEDEN; 477 971    
2011;2216;CORPORATE;INTERNATIONAL; 615 903    
2011;2217;RETAIL;INTERNATIONAL; 173 078    
2011;2218;CORPORATE;SWEDEN; 463 398    
2011;2219;CORPORATE;SWEDEN; 424 697    
2011;2220;RETAIL;SWEDEN; 90 478    
2011;2221;RETAIL;INTERNATIONAL; 355 651    
2011;2222;CORPORATE;INTERNATIONAL; 916 775    
2011;2223;RETAIL;INTERNATIONAL; 90 181    
2011;2224;RETAIL;SWEDEN; 429 677    
2011;2225;RETAIL;INTERNATIONAL; 495 626    
2011;2226;CORPORATE;SWEDEN; 676 455    
2011;2227;CORPORATE;SWEDEN; 575 804    
2011;2228;RETAIL;INTERNATIONAL; 428 948    
2011;2229;CORPORATE;SWEDEN; 280 933    
2011;2230;CORPORATE;SWEDEN; 275 260    
2011;2231;RETAIL;SWEDEN; 254 734    
2011;2232;RETAIL;SWEDEN; 484 262    
2011;2233;CORPORATE;SWEDEN; 462 424    
2011;2234;RETAIL;SWEDEN; 479 353    
2011;2235;CORPORATE;SWEDEN; 801 891    
2011;2236;RETAIL;INTERNATIONAL; 135 025    
2011;2237;CORPORATE;SWEDEN; 697 587    
2011;2238;RETAIL;SWEDEN; 274 025    
2011;2239;CORPORATE;SWEDEN; 215 741    
2011;2240;CORPORATE;INTERNATIONAL; 248 017    
2011;2241;CORPORATE;SWEDEN; 809 017    
2011;2242;CORPORATE;INTERNATIONAL; 922 048    
2011;2243;CORPORATE;SWEDEN; 464 252    
2011;2244;CORPORATE;INTERNATIONAL; 573 860    
2011;2245;CORPORATE;SWEDEN; 564 344    
2011;2246;RETAIL;SWEDEN; 430 939    
2011;2247;CORPORATE;INTERNATIONAL; 627 750    
2011;2248;CORPORATE;SWEDEN; 614 928    
2011;2249;CORPORATE;INTERNATIONAL; 377 573    
2011;2250;CORPORATE;SWEDEN; 842 903    
2011;2251;RETAIL;SWEDEN; 82 925    
2011;2252;CORPORATE;SWEDEN; 368 194    
2011;2253;CORPORATE;SWEDEN; 436 663    
2011;2254;CORPORATE;SWEDEN; 847 585    
2011;2255;CORPORATE;INTERNATIONAL; 911 977    
2011;2256;RETAIL;SWEDEN; 146 686    
2011;2257;CORPORATE;INTERNATIONAL; 395 263    
2011;2258;CORPORATE;SWEDEN; 342 765    
2011;2259;RETAIL;INTERNATIONAL; 455 006    
2011;2260;RETAIL;SWEDEN; 467 123    
2011;2261;CORPORATE;SWEDEN; 312 099    
2011;2262;CORPORATE;SWEDEN; 989 148    
2011;2263;CORPORATE;SWEDEN; 917 126    
2011;2264;RETAIL;SWEDEN; 169 606    
2011;2265;RETAIL;SWEDEN; 417 364    
2011;2266;CORPORATE;SWEDEN; 569 429    
2011;2267;RETAIL;SWEDEN; 173 844    
2011;2268;CORPORATE;INTERNATIONAL; 645 333    
2011;2269;RETAIL;INTERNATIONAL; 302 667    
2011;2270;CORPORATE;SWEDEN; 999 672    
2011;2271;RETAIL;SWEDEN; 95 723    
2011;2272;CORPORATE;SWEDEN; 520 648    
2011;2273;CORPORATE;SWEDEN; 888 764    
2011;2274;RETAIL;SWEDEN; 429 325    
2011;2275;RETAIL;SWEDEN; 13 913    
2011;2276;RETAIL;INTERNATIONAL; 79 696    
2011;2277;RETAIL;SWEDEN; 229 183    
2011;2278;RETAIL;SWEDEN; 132 376    
2011;2279;RETAIL;SWEDEN; 375 382    
2011;2280;CORPORATE;SWEDEN; 770 466    
2011;2281;RETAIL;INTERNATIONAL; 28 100    
2011;2282;CORPORATE;SWEDEN; 590 534    
2011;2283;RETAIL;SWEDEN; 121 743    
2011;2284;RETAIL;INTERNATIONAL; 348 729    
2011;2285;RETAIL;SWEDEN; 185 046    
2011;2286;CORPORATE;INTERNATIONAL; 686 869    
2011;2287;CORPORATE;SWEDEN; 871 249    
2011;2288;CORPORATE;SWEDEN; 934 243    
2011;2289;CORPORATE;SWEDEN; 332 195    
2011;2290;RETAIL;INTERNATIONAL; 366 821    
2011;2291;RETAIL;SWEDEN; 489 132    
2011;2292;CORPORATE;INTERNATIONAL; 797 032    
2011;2293;CORPORATE;SWEDEN; 751 415    
2011;2294;CORPORATE;SWEDEN; 666 014    
2011;2295;RETAIL;SWEDEN; 124 486    
2011;2296;RETAIL;SWEDEN; 143 432    
2011;2297;RETAIL;SWEDEN; 140 034    
2011;2298;RETAIL;INTERNATIONAL; 476 152    
2011;2299;RETAIL;SWEDEN; 161 965    
2011;2300;RETAIL;SWEDEN; 419 780    
2011;2301;RETAIL;SWEDEN; 345 613    
2011;2302;RETAIL;SWEDEN; 35 973    
2011;2303;RETAIL;SWEDEN; 107 730    
2011;2304;RETAIL;INTERNATIONAL; 407 334    
2011;2305;RETAIL;INTERNATIONAL; 168 690    
2011;2306;CORPORATE;SWEDEN; 427 872    
2011;2307;CORPORATE;SWEDEN; 874 300    
2011;2308;CORPORATE;SWEDEN; 608 175    
2011;2309;RETAIL;SWEDEN; 218 101    
2011;2310;RETAIL;SWEDEN; 349 208    
2011;2311;CORPORATE;INTERNATIONAL; 689 794    
2011;2312;CORPORATE;INTERNATIONAL; 605 735    
2011;2313;CORPORATE;INTERNATIONAL; 313 852    
2011;2314;CORPORATE;INTERNATIONAL; 799 291    
2011;2315;RETAIL;SWEDEN; 434 707    
2011;2316;RETAIL;SWEDEN; 437 977    
2011;2317;CORPORATE;SWEDEN; 613 060    
2011;2318;CORPORATE;SWEDEN; 715 757    
2011;2319;RETAIL;SWEDEN; 266 117    
2011;2320;CORPORATE;SWEDEN; 282 728    
2011;2321;CORPORATE;INTERNATIONAL; 695 219    
2011;2322;RETAIL;SWEDEN; 492 045    
2011;2323;CORPORATE;SWEDEN; 690 081    
2011;2324;RETAIL;SWEDEN; 133 720    
2011;2325;CORPORATE;SWEDEN; 686 536    
2011;2326;CORPORATE;INTERNATIONAL; 251 045    
2011;2327;RETAIL;SWEDEN; 104 878    
2011;2328;CORPORATE;SWEDEN; 777 329    
2011;2329;RETAIL;INTERNATIONAL; 348 628    
2011;2330;CORPORATE;INTERNATIONAL; 656 484    
2011;2331;RETAIL;SWEDEN; 223 856    
2011;2332;CORPORATE;INTERNATIONAL; 563 119    
2011;2333;RETAIL;INTERNATIONAL; 435 544    
2011;2334;RETAIL;SWEDEN; 50 537    
2011;2335;RETAIL;INTERNATIONAL; 451 082    
2011;2336;CORPORATE;INTERNATIONAL; 670 199    
2011;2337;RETAIL;SWEDEN; 140 414    
2011;2338;RETAIL;SWEDEN; 481 453    
2011;2339;CORPORATE;SWEDEN; 301 788    
2011;2340;RETAIL;SWEDEN; 301 801    
2011;2341;RETAIL;SWEDEN; 176 294    
2011;2342;CORPORATE;SWEDEN; 834 186    
2011;2343;RETAIL;SWEDEN; 484 800    
2011;2344;CORPORATE;SWEDEN; 735 555    
2011;2345;RETAIL;SWEDEN; 133 066    
2011;2346;RETAIL;SWEDEN; 93 403    
2011;2347;RETAIL;SWEDEN; 380 927    
2011;2348;RETAIL;SWEDEN; 245 819    
2011;2349;RETAIL;SWEDEN; 158 441    
2011;2350;RETAIL;SWEDEN; 179 301    
2011;2351;RETAIL;INTERNATIONAL; 419 660    
2011;2352;CORPORATE;SWEDEN; 257 957    
2011;2353;CORPORATE;SWEDEN; 262 683    
2011;2354;CORPORATE;SWEDEN; 654 601    
2011;2355;CORPORATE;SWEDEN; 668 884    
2011;2356;RETAIL;SWEDEN; 465 618    
2011;2357;RETAIL;SWEDEN; 205 324    
2011;2358;RETAIL;SWEDEN; 160 567    
2011;2359;RETAIL;SWEDEN; 17 813    
2011;2360;RETAIL;INTERNATIONAL; 105 634    
2011;2361;CORPORATE;INTERNATIONAL; 424 517    
2011;2362;CORPORATE;INTERNATIONAL; 270 610    
2011;2363;CORPORATE;SWEDEN; 732 952    
2011;2364;CORPORATE;SWEDEN; 426 204    
2011;2365;CORPORATE;SWEDEN; 450 974    
2011;2366;RETAIL;SWEDEN; 45 989    
2011;2367;CORPORATE;SWEDEN; 960 494    
2011;2368;RETAIL;SWEDEN; 486 363    
2011;2369;RETAIL;SWEDEN; 294 721    
2011;2370;RETAIL;SWEDEN; 231 564    
2011;2371;RETAIL;SWEDEN; 174 663    
2011;2372;CORPORATE;INTERNATIONAL; 844 161    
2011;2373;CORPORATE;SWEDEN; 516 979    
2011;2374;RETAIL;INTERNATIONAL; 234 189    
2011;2375;CORPORATE;SWEDEN; 343 007    
2011;2376;RETAIL;SWEDEN; 248 286    
2011;2377;CORPORATE;SWEDEN; 658 295    
2011;2378;RETAIL;SWEDEN; 378 111    
2011;2379;CORPORATE;SWEDEN; 940 265    
2011;2380;RETAIL;SWEDEN; 498 247    
2011;2381;CORPORATE;INTERNATIONAL; 574 177    
2011;2382;RETAIL;SWEDEN; 333 308    
2011;2383;CORPORATE;INTERNATIONAL; 813 060    
2011;2384;RETAIL;SWEDEN; 272 288    
2011;2385;CORPORATE;SWEDEN; 461 847    
2011;2386;RETAIL;SWEDEN; 278 775    
2011;2387;RETAIL;SWEDEN; 492 677    
2011;2388;RETAIL;SWEDEN; 401 506    
2011;2389;RETAIL;SWEDEN; 452 376    
2011;2390;RETAIL;SWEDEN; 171 603    
2011;2391;RETAIL;SWEDEN; 117 101    
2011;2392;RETAIL;SWEDEN; 399 450    
2011;2393;CORPORATE;SWEDEN; 706 538    
2011;2394;RETAIL;SWEDEN; 161 773    
2011;2395;CORPORATE;INTERNATIONAL; 479 107    
2011;2396;CORPORATE;SWEDEN; 906 257    
2011;2397;CORPORATE;SWEDEN; 711 793    
2011;2398;CORPORATE;SWEDEN; 968 365    
2011;2399;RETAIL;INTERNATIONAL; 443 546    
2011;2400;CORPORATE;SWEDEN; 304 959    
2011;2401;RETAIL;SWEDEN; 303 473    
2011;2402;CORPORATE;SWEDEN; 490 080    
2011;2403;CORPORATE;SWEDEN; 812 363    
2011;2404;RETAIL;SWEDEN; 442 023    
2011;2405;RETAIL;INTERNATIONAL; 459 453    
2011;2406;RETAIL;SWEDEN; 204 105    
2012;2407;CORPORATE;SWEDEN; 852 873    
2012;2408;CORPORATE;SWEDEN; 636 957    
2012;2409;RETAIL;SWEDEN; 148 038    
2012;2410;CORPORATE;SWEDEN; 795 416    
2012;2411;RETAIL;SWEDEN; 448 434    
2012;2412;CORPORATE;SWEDEN; 553 926    
2012;2413;CORPORATE;SWEDEN; 667 907    
2012;2414;CORPORATE;SWEDEN; 793 837    
2012;2415;RETAIL;SWEDEN; 237 500    
2012;2416;CORPORATE;SWEDEN; 561 597    
2012;2417;CORPORATE;SWEDEN; 332 158    
2012;2418;RETAIL;SWEDEN; 348 514    
2012;2419;RETAIL;SWEDEN; 465 006    
2012;2420;RETAIL;INTERNATIONAL; 329 880    
2012;2421;CORPORATE;SWEDEN; 425 330    
2012;2422;CORPORATE;SWEDEN; 994 215    
2012;2423;CORPORATE;SWEDEN; 259 643    
2012;2424;RETAIL;SWEDEN; 156 169    
2012;2425;CORPORATE;SWEDEN; 412 404    
2012;2426;CORPORATE;SWEDEN; 923 714    
2012;2427;RETAIL;SWEDEN; 111 197    
2012;2428;CORPORATE;SWEDEN; 621 577    
2012;2429;CORPORATE;SWEDEN; 847 593    
2012;2430;RETAIL;SWEDEN; 78 845    
2012;2431;CORPORATE;INTERNATIONAL; 855 318    
2012;2432;CORPORATE;SWEDEN; 444 449    
2012;2433;CORPORATE;SWEDEN; 568 235    
2012;2434;CORPORATE;SWEDEN; 598 206    
2012;2435;CORPORATE;INTERNATIONAL; 398 728    
2012;2436;CORPORATE;INTERNATIONAL; 535 126    
2012;2437;CORPORATE;SWEDEN; 300 623    
2012;2438;RETAIL;SWEDEN; 24 799    
2012;2439;CORPORATE;SWEDEN; 416 002    
2012;2440;CORPORATE;INTERNATIONAL; 571 982    
2012;2441;CORPORATE;INTERNATIONAL; 260 548    
2012;2442;RETAIL;SWEDEN; 70 886    
2012;2443;RETAIL;SWEDEN; 487 965    
2012;2444;CORPORATE;SWEDEN; 204 032    
2012;2445;CORPORATE;INTERNATIONAL; 512 273    
2012;2446;RETAIL;SWEDEN; 124 056    
2012;2447;RETAIL;SWEDEN; 138 655    
2012;2448;CORPORATE;INTERNATIONAL; 598 175    
2012;2449;RETAIL;SWEDEN; 191 091    
2012;2450;CORPORATE;SWEDEN; 939 744    
2012;2451;RETAIL;SWEDEN; 224 621    
2012;2452;CORPORATE;SWEDEN; 430 577    
2012;2453;RETAIL;SWEDEN; 172 611    
2012;2454;RETAIL;INTERNATIONAL; 274 238    
2012;2455;RETAIL;INTERNATIONAL; 47 165    
2012;2456;CORPORATE;SWEDEN; 764 066    
2012;2457;CORPORATE;SWEDEN; 970 150    
2012;2458;RETAIL;SWEDEN; 415 700    
2012;2459;CORPORATE;SWEDEN; 406 853    
2012;2460;CORPORATE;SWEDEN; 863 623    
2012;2461;CORPORATE;SWEDEN; 762 196    
2012;2462;RETAIL;SWEDEN; 165 215    
2012;2463;CORPORATE;SWEDEN; 998 371    
2012;2464;CORPORATE;SWEDEN; 396 448    
2012;2465;RETAIL;SWEDEN; 57 438    
2012;2466;CORPORATE;INTERNATIONAL; 703 127    
2012;2467;RETAIL;SWEDEN; 306 290    
2012;2468;CORPORATE;SWEDEN; 813 108    
2012;2469;CORPORATE;SWEDEN; 261 889    
2012;2470;CORPORATE;SWEDEN; 900 867    
2012;2471;CORPORATE;SWEDEN; 312 187    
2012;2472;CORPORATE;SWEDEN; 666 701    
2012;2473;RETAIL;INTERNATIONAL; 79 356    
2012;2474;RETAIL;INTERNATIONAL; 30 630    
2012;2475;RETAIL;INTERNATIONAL; 456 823    
2012;2476;RETAIL;SWEDEN; 121 724    
2012;2477;RETAIL;SWEDEN; 460 268    
2012;2478;CORPORATE;SWEDEN; 452 403    
2012;2479;RETAIL;INTERNATIONAL; 309 262    
2012;2480;CORPORATE;SWEDEN; 797 338    
2012;2481;RETAIL;SWEDEN; 167 972    
2012;2482;RETAIL;INTERNATIONAL; 402 711    
2012;2483;CORPORATE;INTERNATIONAL; 567 226    
2012;2484;CORPORATE;SWEDEN; 950 908    
2012;2485;CORPORATE;SWEDEN; 565 157    
2012;2486;CORPORATE;INTERNATIONAL; 727 170    
2012;2487;RETAIL;SWEDEN; 361 703    
2012;2488;CORPORATE;SWEDEN; 713 755    
2012;2489;CORPORATE;INTERNATIONAL; 691 796    
2012;2490;RETAIL;SWEDEN; 62 211    
2012;2491;CORPORATE;INTERNATIONAL; 874 618    
2012;2492;CORPORATE;SWEDEN; 421 061    
2012;2493;CORPORATE;SWEDEN; 962 186    
2012;2494;CORPORATE;SWEDEN; 917 291    
2012;2495;RETAIL;SWEDEN; 301 164    
2012;2496;RETAIL;SWEDEN; 306 822    
2012;2497;RETAIL;INTERNATIONAL; 251 504    
2012;2498;CORPORATE;INTERNATIONAL; 983 303    
2012;2499;RETAIL;SWEDEN; 335 212    
2012;2500;RETAIL;SWEDEN; 72 984    
2012;2501;CORPORATE;INTERNATIONAL; 477 769    
2012;2502;RETAIL;SWEDEN; 465 232    
2012;2503;RETAIL;SWEDEN; 451 250    
2012;2504;CORPORATE;SWEDEN; 563 249    
2012;2505;RETAIL;SWEDEN; 381 714    
2012;2506;RETAIL;INTERNATIONAL; 368 054    
2012;2507;CORPORATE;SWEDEN; 330 818    
2012;2508;RETAIL;SWEDEN; 476 266    
2012;2509;CORPORATE;SWEDEN; 355 298    
2012;2510;CORPORATE;SWEDEN; 603 616    
2012;2511;RETAIL;INTERNATIONAL; 225 324    
2012;2512;RETAIL;SWEDEN; 486 494    
2012;2513;CORPORATE;INTERNATIONAL; 852 810    
2012;2514;RETAIL;SWEDEN; 258 600    
2012;2515;CORPORATE;SWEDEN; 586 756    
2012;2516;RETAIL;SWEDEN; 31 414    
2012;2517;CORPORATE;INTERNATIONAL; 218 814    
2012;2518;CORPORATE;SWEDEN; 470 251    
2012;2519;RETAIL;SWEDEN; 444 642    
2012;2520;RETAIL;SWEDEN; 365 149    
2012;2521;CORPORATE;SWEDEN; 775 681    
2012;2522;RETAIL;SWEDEN; 402 231    
2012;2523;RETAIL;SWEDEN; 202 278    
2012;2524;CORPORATE;SWEDEN; 915 321    
2012;2525;CORPORATE;SWEDEN; 312 626    
2012;2526;RETAIL;SWEDEN; 141 513    
2012;2527;CORPORATE;SWEDEN; 847 460    
2012;2528;RETAIL;SWEDEN; 389 447    
2012;2529;CORPORATE;SWEDEN; 504 632    
2012;2530;CORPORATE;INTERNATIONAL; 362 866    
2012;2531;CORPORATE;INTERNATIONAL; 468 922    
2012;2532;RETAIL;SWEDEN; 268 118    
2012;2533;CORPORATE;SWEDEN; 409 036    
2012;2534;CORPORATE;SWEDEN; 809 142    
2012;2535;RETAIL;SWEDEN; 393 311    
2012;2536;CORPORATE;SWEDEN; 563 355    
2012;2537;RETAIL;SWEDEN; 288 990    
2012;2538;RETAIL;SWEDEN; 229 797    
2012;2539;CORPORATE;INTERNATIONAL; 608 028    
2012;2540;CORPORATE;INTERNATIONAL; 439 523    
2012;2541;RETAIL;INTERNATIONAL; 365 092    
2012;2542;RETAIL;SWEDEN; 266 421    
2012;2543;CORPORATE;SWEDEN; 866 401    
2012;2544;RETAIL;SWEDEN; 179 561    
2012;2545;RETAIL;INTERNATIONAL; 402 587    
2012;2546;RETAIL;SWEDEN; 86 929    
2012;2547;RETAIL;INTERNATIONAL; 410 384    
2012;2548;CORPORATE;SWEDEN; 534 485    
2012;2549;CORPORATE;SWEDEN; 598 989    
2012;2550;RETAIL;SWEDEN; 177 357    
2012;2551;RETAIL;SWEDEN; 78 839    
2012;2552;CORPORATE;INTERNATIONAL; 211 085    
2012;2553;RETAIL;SWEDEN; 326 361    
2012;2554;CORPORATE;INTERNATIONAL; 208 464    
2012;2555;CORPORATE;SWEDEN; 864 413    
2012;2556;CORPORATE;SWEDEN; 309 930    
2012;2557;RETAIL;SWEDEN; 38 894    
2012;2558;RETAIL;INTERNATIONAL; 203 496    
2012;2559;RETAIL;SWEDEN; 460 198    
2012;2560;CORPORATE;SWEDEN; 856 362    
2012;2561;CORPORATE;INTERNATIONAL; 390 718    
2012;2562;RETAIL;SWEDEN; 449 195    
2012;2563;CORPORATE;SWEDEN; 657 865    
2012;2564;RETAIL;SWEDEN; 200 501    
2012;2565;CORPORATE;SWEDEN; 812 451    
2012;2566;RETAIL;SWEDEN; 147 546    
2012;2567;RETAIL;SWEDEN; 249 910    
2012;2568;RETAIL;SWEDEN; 487 711    
2012;2569;CORPORATE;SWEDEN; 516 294    
2012;2570;CORPORATE;SWEDEN; 212 416    
2012;2571;CORPORATE;INTERNATIONAL; 344 929    
2012;2572;CORPORATE;INTERNATIONAL; 241 542    
2012;2573;RETAIL;INTERNATIONAL; 79 693    
2012;2574;RETAIL;SWEDEN; 309 685    
2012;2575;CORPORATE;SWEDEN; 520 136    
2012;2576;CORPORATE;SWEDEN; 794 965    
2012;2577;RETAIL;SWEDEN; 61 754    
2012;2578;CORPORATE;SWEDEN; 736 335    
2012;2579;CORPORATE;SWEDEN; 918 353    
2012;2580;CORPORATE;SWEDEN; 806 514    
2012;2581;RETAIL;SWEDEN; 111 321    
2012;2582;CORPORATE;INTERNATIONAL; 595 407    
2012;2583;CORPORATE;SWEDEN; 642 476    
2012;2584;CORPORATE;SWEDEN; 257 441    
2012;2585;CORPORATE;SWEDEN; 284 329    
2012;2586;CORPORATE;SWEDEN; 830 294    
2012;2587;CORPORATE;SWEDEN; 565 171    
2012;2588;CORPORATE;SWEDEN; 257 183    
2012;2589;RETAIL;SWEDEN; 146 272    
2012;2590;RETAIL;SWEDEN; 316 432    
2012;2591;RETAIL;SWEDEN; 435 707    
2012;2592;CORPORATE;SWEDEN; 366 348    
2012;2593;RETAIL;SWEDEN; 379 292    
2012;2594;RETAIL;SWEDEN; 330 795    
2012;2595;RETAIL;SWEDEN; 18 125    
